game_id,date,home,away,inning,is_top,is_winning_team_batting,pre_half_score_diff,runs_scored,end_of_game_score_diff,pos_started_inning
662021,2022-04-07,St. Louis Cardinals,Pittsburgh Pirates,9,True,False,9,0,9,False
661041,2022-04-08,Los Angeles Angels,Houston Astros,8,True,True,10,0,7,False
661041,2022-04-08,Los Angeles Angels,Houston Astros,8,False,False,10,3,7,False
661041,2022-04-08,Los Angeles Angels,Houston Astros,9,False,False,8,1,7,False
663205,2022-04-09,Chicago Cubs,Milwaukee Brewers,8,True,False,9,0,9,False
663205,2022-04-09,Chicago Cubs,Milwaukee Brewers,9,True,False,9,0,9,False
663205,2022-04-09,Chicago Cubs,Milwaukee Brewers,8,False,True,9,0,9,False
661916,2022-04-10,Tampa Bay Rays,Baltimore Orioles,8,True,False,8,0,8,False
661916,2022-04-10,Tampa Bay Rays,Baltimore Orioles,9,True,False,8,0,8,False
661916,2022-04-10,Tampa Bay Rays,Baltimore Orioles,8,False,True,8,0,8,False
662887,2022-04-10,Detroit Tigers,Chicago White Sox,8,True,True,8,0,9,False
662887,2022-04-10,Detroit Tigers,Chicago White Sox,9,True,True,8,1,9,False
662887,2022-04-10,Detroit Tigers,Chicago White Sox,8,False,False,8,0,9,False
662887,2022-04-10,Detroit Tigers,Chicago White Sox,9,False,False,9,0,9,False
662755,2022-04-10,Kansas City Royals,Cleveland Guardians,8,True,True,14,1,14,False
662755,2022-04-10,Kansas City Royals,Cleveland Guardians,9,True,True,15,0,14,False
662755,2022-04-10,Kansas City Royals,Cleveland Guardians,8,False,False,15,0,14,False
662755,2022-04-10,Kansas City Royals,Cleveland Guardians,9,False,False,15,1,14,False
661915,2022-04-11,Tampa Bay Rays,Oakland Athletics,8,True,True,8,0,11,True
661915,2022-04-11,Tampa Bay Rays,Oakland Athletics,8,False,False,8,1,11,False
661915,2022-04-11,Tampa Bay Rays,Oakland Athletics,9,False,False,11,0,11,False
661572,2022-04-11,Atlanta Braves,Washington Nationals,9,True,True,10,0,9,False
661572,2022-04-11,Atlanta Braves,Washington Nationals,8,False,False,10,0,9,False
661572,2022-04-11,Atlanta Braves,Washington Nationals,9,False,False,10,1,9,False
663395,2022-04-10,Arizona Diamondbacks,San Diego Padres,8,True,True,9,0,5,False
663395,2022-04-10,Arizona Diamondbacks,San Diego Padres,9,True,True,9,0,5,True
663395,2022-04-10,Arizona Diamondbacks,San Diego Padres,8,False,False,9,0,5,False
663395,2022-04-10,Arizona Diamondbacks,San Diego Padres,9,False,False,9,4,5,False
661571,2022-04-12,Atlanta Braves,Washington Nationals,8,True,False,10,0,12,False
661571,2022-04-12,Atlanta Braves,Washington Nationals,9,True,False,13,1,12,False
661571,2022-04-12,Atlanta Braves,Washington Nationals,8,False,True,10,3,12,True
662104,2022-04-12,San Francisco Giants,San Diego Padres,8,True,False,9,0,11,False
662104,2022-04-12,San Francisco Giants,San Diego Padres,9,True,False,11,0,11,False
662104,2022-04-12,San Francisco Giants,San Diego Padres,8,False,True,9,2,11,True
661993,2022-04-14,Texas Rangers,Los Angeles Angels,8,True,False,8,2,5,False
662237,2022-04-14,San Diego Padres,Atlanta Braves,8,True,False,9,0,11,False
662237,2022-04-14,San Diego Padres,Atlanta Braves,9,True,False,12,1,11,False
662237,2022-04-14,San Diego Padres,Atlanta Braves,8,False,True,9,3,11,False
662485,2022-04-15,New York Mets,Arizona Diamondbacks,9,True,False,9,2,7,False
661267,2022-04-15,Milwaukee Brewers,St. Louis Cardinals,9,False,False,9,0,9,False
662192,2022-04-15,Seattle Mariners,Houston Astros,8,True,False,8,0,10,False
662192,2022-04-15,Seattle Mariners,Houston Astros,9,True,False,10,0,10,False
662192,2022-04-15,Seattle Mariners,Houston Astros,8,False,True,8,2,10,False
661416,2022-04-16,Miami Marlins,Philadelphia Phillies,8,True,True,8,0,7,False
661416,2022-04-16,Miami Marlins,Philadelphia Phillies,8,False,False,8,1,7,False
661415,2022-04-17,Miami Marlins,Philadelphia Phillies,8,True,False,8,1,8,False
661415,2022-04-17,Miami Marlins,Philadelphia Phillies,9,True,False,8,0,8,False
662618,2022-04-17,Los Angeles Dodgers,Cincinnati Reds,9,True,False,8,0,8,False
663094,2022-04-20,Cleveland Guardians,Chicago White Sox,8,True,False,9,0,10,False
663094,2022-04-20,Cleveland Guardians,Chicago White Sox,9,True,False,10,0,10,False
663094,2022-04-20,Cleveland Guardians,Chicago White Sox,8,False,True,9,1,10,False
662560,2022-04-20,Washington Nationals,Arizona Diamondbacks,8,True,True,9,0,9,False
662560,2022-04-20,Washington Nationals,Arizona Diamondbacks,9,True,True,9,0,9,False
662560,2022-04-20,Washington Nationals,Arizona Diamondbacks,8,False,False,9,0,9,False
662560,2022-04-20,Washington Nationals,Arizona Diamondbacks,9,False,False,9,0,9,False
662848,2022-04-23,Detroit Tigers,Colorado Rockies,8,True,False,13,0,13,False
662848,2022-04-23,Detroit Tigers,Colorado Rockies,9,True,False,13,0,13,False
662848,2022-04-23,Detroit Tigers,Colorado Rockies,8,False,True,13,0,13,False
663144,2022-04-23,Chicago Cubs,Pittsburgh Pirates,8,True,False,17,0,21,False
663144,2022-04-23,Chicago Cubs,Pittsburgh Pirates,9,True,False,21,0,21,False
663144,2022-04-23,Chicago Cubs,Pittsburgh Pirates,8,False,True,17,4,21,True
661752,2022-04-23,Minnesota Twins,Chicago White Sox,8,True,False,8,1,7,False
662539,2022-04-24,Washington Nationals,San Francisco Giants,9,False,False,9,0,9,False
661317,2022-04-24,New York Yankees,Cleveland Guardians,8,True,False,8,0,8,False
661317,2022-04-24,New York Yankees,Cleveland Guardians,9,True,False,10,2,8,False
661317,2022-04-24,New York Yankees,Cleveland Guardians,8,False,True,8,2,8,False
662274,2022-04-24,San Diego Padres,Los Angeles Dodgers,8,True,True,8,0,8,False
662274,2022-04-24,San Diego Padres,Los Angeles Dodgers,9,True,True,8,0,8,False
662274,2022-04-24,San Diego Padres,Los Angeles Dodgers,8,False,False,8,0,8,False
